title,custom__category,base_url,custom__name_en,page__about_ru,page__about_en,readability_ru,readability_en
Воронежский государственный технический университет,общий технический,https://cchgeu.ru/,Voronezh State Technical University,https://cchgeu.ru/university/istoriya/,https://cchgeu.ru/en/university/history/,"{
    ""c_share"": 51.08342361863489,
    ""avg_slen"": 19.431578947368422,
    ""avg_syl"": 2.69284940411701,
    ""n_syllabes"": 4971,
    ""n_words"": 1846,
    ""n_sentences"": 95,
    ""n_complex_words"": 943,
    ""n_simple_words"": 903,
    ""chars"": 14352,
    ""letters"": 11777,
    ""spaces"": 1841,
    ""index_fl"": 19.73369818098874,
    ""index_flk"": 12.589274334264697,
    ""index_gf"": 28.206001026401324,
    ""index_SMOG"": 21.12771053409109
}","{
    ""c_share"": 29.887218045112782,
    ""avg_slen"": 21.28,
    ""avg_syl"": 1.9924812030075187,
    ""n_syllabes"": 1060,
    ""n_words"": 532,
    ""n_sentences"": 25,
    ""n_complex_words"": 159,
    ""n_simple_words"": 373,
    ""chars"": 3550,
    ""letters"": 2879,
    ""spaces"": 552,
    ""index_fl"": 16.671890225563942,
    ""index_flk"": 16.22047819548872,
    ""index_dc"": 5.774679729323308,
    ""index_gf"": 20.466887218045116,
    ""index_SMOG"": 17.536097924619824
}"
Московский государственный областной университет,общий,http://mgou.ru/,Moscow State Regional University,,,,
Российский химико-технологический университет имени Д. И. Менделеева,спец технический,https://muctr.ru/,Mendeleev University of Chemical Technology of Russia,https://www.muctr.ru/education/info/,https://www.muctr.ru/education/info/,"{
    ""c_share"": 57.711442786069654,
    ""avg_slen"": 14.357142857142858,
    ""avg_syl"": 3.1044776119402986,
    ""n_syllabes"": 1248,
    ""n_words"": 402,
    ""n_sentences"": 28,
    ""n_complex_words"": 232,
    ""n_simple_words"": 170,
    ""chars"": 3361,
    ""letters"": 2874,
    ""spaces"": 390,
    ""index_fl"": 1.5916098081023335,
    ""index_flk"": 13.10768656716418,
    ""index_gf"": 28.827434257285006,
    ""index_SMOG"": 19.5731925562951
}","{
    ""c_share"": 30.93385214007782,
    ""avg_slen"": 18.357142857142858,
    ""avg_syl"": 2.0311284046692606,
    ""n_syllabes"": 1044,
    ""n_words"": 514,
    ""n_sentences"": 28,
    ""n_complex_words"": 159,
    ""n_simple_words"": 355,
    ""chars"": 3521,
    ""letters"": 2924,
    ""spaces"": 507,
    ""index_fl"": 16.36903696498058,
    ""index_flk"": 15.536600889382992,
    ""index_dc"": 5.794969538632574,
    ""index_gf"": 19.716397998888272,
    ""index_SMOG"": 16.742433445559907
}"
Башкирский государственный педагогический университет им. М. Акмуллы,гуманитарный,https://bspu.ru/,M. Akmullah Bashkir State Pedagogical University,,,,
Уфимский государственный нефтяной технический университет,спец технический,http://rusoil.net/,Ufa State Petroleum Technological University,https://rusoil.net/page/universitet,http://en.rusoil.net/page/about-university,"{
    ""c_share"": 58.920539730134934,
    ""avg_slen"": 19.61764705882353,
    ""avg_syl"": 3.0209895052473765,
    ""n_syllabes"": 2015,
    ""n_words"": 667,
    ""n_sentences"": 34,
    ""n_complex_words"": 393,
    ""n_simple_words"": 274,
    ""chars"": 5665,
    ""letters"": 4756,
    ""spaces"": 667,
    ""index_fl"": -0.22941044183789927,
    ""index_flk"": 15.075870447129379,
    ""index_gf"": 31.415274715583383,
    ""index_SMOG"": 22.551448944692858
}","{
    ""c_share"": 27.602905569007262,
    ""avg_slen"": 23.6,
    ""avg_syl"": 1.9539951573849879,
    ""n_syllabes"": 1614,
    ""n_words"": 826,
    ""n_sentences"": 35,
    ""n_complex_words"": 228,
    ""n_simple_words"": 598,
    ""chars"": 5637,
    ""letters"": 4598,
    ""spaces"": 820,
    ""index_fl"": 17.573009685230033,
    ""index_flk"": 16.671142857142858,
    ""index_dc"": 5.529058789346247,
    ""index_gf"": 20.48116222760291,
    ""index_SMOG"": 17.70979874868828
}"
Волгоградский государственный медицинский университет,медицинский,https://www.volgmed.ru/ru/,Volgograd State Medical Academy,,,,
Бурятский государственный университет им. Доржи Банзарова,общий,https://www.bsu.ru/,Buryat State University,https://www.bsu.ru/university/general/,https://en.bsu.ru/about/today/,,
Сибирский государственный медицинский университет,медицинский,https://www.ssmu.ru/ru/,Siberian State Medical University,https://www.ssmu.ru/ru/about/,https://sibmed.ru/ru/about/facts_figures/,"{
    ""c_share"": 54.67196819085487,
    ""avg_slen"": 17.964285714285715,
    ""avg_syl"": 2.8111332007952288,
    ""n_syllabes"": 1414,
    ""n_words"": 503,
    ""n_sentences"": 28,
    ""n_complex_words"": 275,
    ""n_simple_words"": 228,
    ""chars"": 4054,
    ""letters"": 3405,
    ""spaces"": 496,
    ""index_fl"": 14.532323203635315,
    ""index_flk"": 12.73377236580517,
    ""index_gf"": 29.054501562056238,
    ""index_SMOG"": 21.032366112639895
}","{
    ""c_share"": 27.075812274368232,
    ""avg_slen"": 21.307692307692307,
    ""avg_syl"": 1.9205776173285198,
    ""n_syllabes"": 532,
    ""n_words"": 277,
    ""n_sentences"": 13,
    ""n_complex_words"": 75,
    ""n_simple_words"": 202,
    ""chars"": 1755,
    ""letters"": 1435,
    ""spaces"": 273,
    ""index_fl"": 22.72682588169957,
    ""index_flk"": 15.382815884476539,
    ""index_dc"": 5.332132296584282,
    ""index_gf"": 19.35340183282422,
    ""index_SMOG"": 16.850672712058472
}"
Волгоградский государственный университет,общий,https://volsu.ru/,Volgograd State University,,,,
Санкт-Петербургский государственный архитектурно-строительный университет,архитектурный,https://www.spbgasu.ru/,St. Petersburg State University of Architecture and Civil Engineering,https://www.spbgasu.ru/Universitet/,https://www.spbgasu.ru/en/About/,"{
    ""c_share"": 59.69387755102041,
    ""avg_slen"": 26.133333333333333,
    ""avg_syl"": 3.1479591836734695,
    ""n_syllabes"": 1234,
    ""n_words"": 392,
    ""n_sentences"": 15,
    ""n_complex_words"": 234,
    ""n_simple_words"": 158,
    ""chars"": 3419,
    ""letters"": 2911,
    ""spaces"": 362,
    ""index_fl"": -16.33068027210885,
    ""index_flk"": 19.195435374149657,
    ""index_gf"": 34.3308843537415,
    ""index_SMOG"": 25.692639881853648
}","{
    ""c_share"": 31.20805369127517,
    ""avg_slen"": 27.09090909090909,
    ""avg_syl"": 2.085570469798658,
    ""n_syllabes"": 1243,
    ""n_words"": 596,
    ""n_sentences"": 22,
    ""n_complex_words"": 186,
    ""n_simple_words"": 410,
    ""chars"": 4275,
    ""letters"": 3556,
    ""spaces"": 577,
    ""index_fl"": 2.898465527760834,
    ""index_flk"": 19.585186089078707,
    ""index_dc"": 6.27146076876144,
    ""index_gf"": 23.319585112873707,
    ""index_SMOG"": 19.739881575394175
}"
Омский государственный технический университет,общий технический,https://www.omgtu.ru/,Omsk State Technical University,https://www.omgtu.ru/general_information/history_of_the_university.php,https://omgtu.ru/english/universit/history.php,"{
    ""c_share"": 52.17766278568349,
    ""avg_slen"": 13.327586206896552,
    ""avg_syl"": 2.660629581716257,
    ""n_syllabes"": 6170,
    ""n_words"": 2319,
    ""n_sentences"": 174,
    ""n_complex_words"": 1210,
    ""n_simple_words"": 1109,
    ""chars"": 18253,
    ""letters"": 14787,
    ""spaces"": 2319,
    ""index_fl"": 29.60530006988745,
    ""index_flk"": 9.363113187907988,
    ""index_gf"": 26.202099597032017,
    ""index_SMOG"": 18.193887041995968
}","{
    ""c_share"": 27.325581395348838,
    ""avg_slen"": 15.636363636363637,
    ""avg_syl"": 1.947674418604651,
    ""n_syllabes"": 335,
    ""n_words"": 172,
    ""n_sentences"": 11,
    ""n_complex_words"": 47,
    ""n_simple_words"": 125,
    ""chars"": 1248,
    ""letters"": 926,
    ""spaces"": 163,
    ""index_fl"": 26.19083509513743,
    ""index_flk"": 13.490739957716702,
    ""index_dc"": 5.0902729386892185,
    ""index_gf"": 17.18477801268499,
    ""index_SMOG"": 14.93767581282657
}"
Сибирского государственного университета науки и технологий им. Ак. М.Ф. Решетнева,спец технический,https://www.sibsau.ru/,Siberian State Aerospace University,https://www.sibsau.ru/page/history,https://en.sibsau.ru/page/universityhistoryinbrief,"{
    ""c_share"": 65.85365853658537,
    ""avg_slen"": 28.7,
    ""avg_syl"": 3.289198606271777,
    ""n_syllabes"": 944,
    ""n_words"": 287,
    ""n_sentences"": 10,
    ""n_complex_words"": 189,
    ""n_simple_words"": 98,
    ""chars"": 2553,
    ""letters"": 2208,
    ""spaces"": 280,
    ""index_fl"": -28.155836236933794,
    ""index_flk"": 21.48414982578397,
    ""index_gf"": 37.82146341463415,
    ""index_SMOG"": 27.964767556963313
}","{
    ""c_share"": 32.861189801699716,
    ""avg_slen"": 35.3,
    ""avg_syl"": 2.0991501416430594,
    ""n_syllabes"": 741,
    ""n_words"": 353,
    ""n_sentences"": 10,
    ""n_complex_words"": 116,
    ""n_simple_words"": 237,
    ""chars"": 2496,
    ""letters"": 2091,
    ""spaces"": 353,
    ""index_fl"": -6.582601983002803,
    ""index_flk"": 22.946971671388102,
    ""index_dc"": 6.939661869688385,
    ""index_gf"": 27.26447592067989,
    ""index_SMOG"": 22.58601270474327
}"
Ульяновский государственный технический университет,общий технический,https://www.ulstu.ru/,Ulyanovsk State Technical University,,,,
Астраханский государственный университет,общий,https://asu.edu.ru/,Astrakhan State University,https://asu.edu.ru/Abitur/5331-obshaia-informaciia.html,https://asu.edu.ru/en/Abitur/5331-general-information.html,"{
    ""c_share"": 60.96096096096096,
    ""avg_slen"": 19.58823529411765,
    ""avg_syl"": 3.174174174174174,
    ""n_syllabes"": 1057,
    ""n_words"": 333,
    ""n_sentences"": 17,
    ""n_complex_words"": 203,
    ""n_simple_words"": 130,
    ""chars"": 2922,
    ""letters"": 2376,
    ""spaces"": 324,
    ""index_fl"": -9.3975737502208,
    ""index_flk"": 16.17970676558912,
    ""index_gf"": 32.21967850203145,
    ""index_SMOG"": 22.870070251499502
}","{
    ""c_share"": 27.604166666666668,
    ""avg_slen"": 25.6,
    ""avg_syl"": 2.0520833333333335,
    ""n_syllabes"": 788,
    ""n_words"": 384,
    ""n_sentences"": 15,
    ""n_complex_words"": 106,
    ""n_simple_words"": 278,
    ""chars"": 2640,
    ""letters"": 2167,
    ""spaces"": 370,
    ""index_fl"": 7.2447500000000105,
    ""index_flk"": 18.60858333333334,
    ""index_dc"": 5.628457916666667,
    ""index_gf"": 21.281666666666666,
    ""index_SMOG"": 18.315409229039158
}"
Казанский национальный исследовательский технический университет (КАИ) им А. Н. Туполева,спец технический,https://kai.ru/,Kazan National Research Technical University named after A.N. Tupolev - KAI,,,,
Институт экономической политики имени Е.Т. Гайдара,гуманитарный,https://www.iep.ru/ru/,Gaidar Institute for Economic Policy,https://www.iep.ru/ru/ob-institute/,https://www.iep.ru/en/brief-introduction-to-the-ye-t-gaidar-institute-for-economic-policy.html,"{
    ""c_share"": 57.83783783783784,
    ""avg_slen"": 22.424242424242426,
    ""avg_syl"": 2.8986486486486487,
    ""n_syllabes"": 2145,
    ""n_words"": 740,
    ""n_sentences"": 33,
    ""n_complex_words"": 428,
    ""n_simple_words"": 312,
    ""chars"": 6022,
    ""letters"": 5044,
    ""spaces"": 708,
    ""index_fl"": 3.4747010647010654,
    ""index_flk"": 15.55801392301392,
    ""index_gf"": 32.104832104832106,
    ""index_SMOG"": 23.70267908492434
}","{
    ""c_share"": 31.919905771495877,
    ""avg_slen"": 23.583333333333332,
    ""avg_syl"": 2.0906949352179036,
    ""n_syllabes"": 1775,
    ""n_words"": 849,
    ""n_sentences"": 36,
    ""n_complex_words"": 271,
    ""n_simple_words"": 578,
    ""chars"": 5902,
    ""letters"": 4834,
    ""spaces"": 821,
    ""index_fl"": 6.025125147232046,
    ""index_flk"": 18.277700235571263,
    ""index_dc"": 6.2098864546525325,
    ""index_gf"": 22.201295641931683,
    ""index_SMOG"": 18.803045445653858
}"
Южно-Уральский государственный гуманитарно-педагогический университет,гуманитарный,https://www.cspu.ru/,Chelyabinsk State Pedagogical University,https://www.cspu.ru/ubiley,https://en.cspu.ru/about-cspu/index.php,"{
    ""c_share"": 48.23529411764706,
    ""avg_slen"": 28.333333333333332,
    ""avg_syl"": 2.623529411764706,
    ""n_syllabes"": 223,
    ""n_words"": 85,
    ""n_sentences"": 3,
    ""n_complex_words"": 41,
    ""n_simple_words"": 44,
    ""chars"": 615,
    ""letters"": 514,
    ""spaces"": 83,
    ""index_fl"": 12.32754901960783,
    ""index_flk"": 16.445098039215683,
    ""index_gf"": 30.627450980392155,
    ""index_SMOG"": 24.2482403707632
}","{
    ""c_share"": 28.919330289193304,
    ""avg_slen"": 16.425,
    ""avg_syl"": 2.066971080669711,
    ""n_syllabes"": 1358,
    ""n_words"": 657,
    ""n_sentences"": 40,
    ""n_complex_words"": 190,
    ""n_simple_words"": 467,
    ""chars"": 4590,
    ""letters"": 3725,
    ""spaces"": 675,
    ""index_fl"": 15.29787157534247,
    ""index_flk"": 15.206008751902594,
    ""index_dc"": 5.381042252663623,
    ""index_gf"": 18.13773211567732,
    ""index_SMOG"": 15.579741850924794
}"
Орловский государственный университет им. И. С. Тургенева,общий,http://oreluniver.ru/,Orel State University,http://oreluniver.ru/history,http://int.oreluniver.ru/en/our-university/about-university/history-of-orel-state-university-named-after-i.s.-turgenev,"{
    ""c_share"": 50.36344755970924,
    ""avg_slen"": 26.027027027027028,
    ""avg_syl"": 2.57736240913811,
    ""n_syllabes"": 2482,
    ""n_words"": 963,
    ""n_sentences"": 37,
    ""n_complex_words"": 485,
    ""n_simple_words"": 478,
    ""chars"": 7236,
    ""letters"": 5865,
    ""spaces"": 942,
    ""index_fl"": 18.100384075664437,
    ""index_flk"": 14.977988829951446,
    ""index_gf"": 30.55618983469451,
    ""index_SMOG"": 23.81216720288166
}","{
    ""c_share"": 23.955223880597014,
    ""avg_slen"": 27.916666666666668,
    ""avg_syl"": 1.8440298507462687,
    ""n_syllabes"": 2471,
    ""n_words"": 1340,
    ""n_sentences"": 48,
    ""n_complex_words"": 321,
    ""n_simple_words"": 1019,
    ""chars"": 8540,
    ""letters"": 6624,
    ""spaces"": 1475,
    ""index_fl"": 22.49465796019902,
    ""index_flk"": 17.057052238805976,
    ""index_dc"": 5.167196517412935,
    ""index_gf"": 20.748756218905474,
    ""index_SMOG"": 17.902376739606552
}"
Государственный университет управления,гуманитарный,https://guu.ru/,The State University of Management,https://guu.ru/%D0%BE%D0%B1-%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%D0%B5/,https://guu.ru/language/en/about-university/,"{
    ""c_share"": 54.76190476190476,
    ""avg_slen"": 14.0,
    ""avg_syl"": 3.015873015873016,
    ""n_syllabes"": 380,
    ""n_words"": 126,
    ""n_sentences"": 9,
    ""n_complex_words"": 69,
    ""n_simple_words"": 57,
    ""chars"": 1034,
    ""letters"": 882,
    ""spaces"": 122,
    ""index_fl"": 7.381031746031766,
    ""index_flk"": 12.285873015873015,
    ""index_gf"": 27.504761904761907,
    ""index_SMOG"": 18.946978176291534
}","{
    ""c_share"": 30.92105263157895,
    ""avg_slen"": 16.88888888888889,
    ""avg_syl"": 2.0065789473684212,
    ""n_syllabes"": 305,
    ""n_words"": 152,
    ""n_sentences"": 9,
    ""n_complex_words"": 47,
    ""n_simple_words"": 105,
    ""chars"": 1049,
    ""letters"": 866,
    ""spaces"": 148,
    ""index_fl"": 19.936198830409353,
    ""index_flk"": 14.67429824561404,
    ""index_dc"": 5.720123099415205,
    ""index_gf"": 19.123976608187135,
    ""index_SMOG"": 16.18397175987059
}"
